YEAR,TRAIL,PLOT,SAMPLING_UNIT,SUBFAMILY,GENUS,SPECIES,TAXON,FUNCTIONAL_GROUP,N_OF_WORKERS
2006,LO4,2500,LO4_2500,Myrmicinae,Cephalotes,sp_03,Cephalotes_sp_03,Arboreal_omnivores,1
2006,LO4,2500,LO4_2500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,3
2006,LO4,2500,LO4_2500,Myrmicinae,Crematogaster,limata,Crematogaster_limata,Arboreal_omnivores,1
2006,LO4,2500,LO4_2500,Myrmicinae,Crematogaster,sotobosque,Crematogaster_sotobosque,Generalist_omnivores,2
2006,LO4,2500,LO4_2500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,14
2006,LO4,2500,LO4_2500,Myrmicinae,Cyphomyrmex,peltatus,Cyphomyrmex_peltatus,Cryptobiotic_attines,2
2006,LO4,2500,LO4_2500,Myrmicinae,Megalomyrmex,sp_02,Megalomyrmex_sp_02,Ground_dwelling_omnivores,1
2006,LO4,2500,LO4_2500,Myrmicinae,Mycetomoellerius,ruthae,Mycetomoellerius_ruthae,Leaf_cutters,1
2006,LO4,2500,LO4_2500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,4
2006,LO4,2500,LO4_2500,Myrmicinae,Paratrachymyrmex,sp_07,Paratrachymyrmex_sp_07,Leaf_cutters,1
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,1
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,fracticeps,Pheidole_fracticeps,Generalist_omnivores,12
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,9
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,sp_02,Pheidole_sp_02,Generalist_omnivores,8
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,sp_09,Pheidole_sp_09,Generalist_omnivores,1
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,sp_24,Pheidole_sp_24,Generalist_omnivores,1
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,sp_30,Pheidole_sp_30,Generalist_omnivores,34
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,sp_36,Pheidole_sp_36,Generalist_omnivores,3
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,sp_38,Pheidole_sp_38,Generalist_omnivores,1
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,sp_52,Pheidole_sp_52,Generalist_omnivores,2
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,sp_55,Pheidole_sp_55,Generalist_omnivores,10
2006,LO4,2500,LO4_2500,Myrmicinae,Pheidole,tortulosa,Pheidole_tortulosa,Generalist_omnivores,9
2006,LO4,2500,LO4_2500,Myrmicinae,Solenopsis,castor,Solenopsis_castor,Ground_dwelling_omnivores,1
2006,LO4,2500,LO4_2500,Myrmicinae,Strumigenys,sp_03,Strumigenys_sp_03,Ground_dwelling_specialist_predators,1
2006,LO4,2500,LO4_2500,Myrmicinae,Wasmannia,scrobifera,Wasmannia_scrobifera,Ground_dwelling_omnivores,1
2006,LO4,2500,LO4_2500,Ponerinae,Neoponera,commutata,Neoponera_commutata,Raid_hunting_predators,1
2006,LO4,2500,LO4_2500,Ponerinae,Odontomachus,opaciventris,Odontomachus_opaciventris,Ground_dwelling_generalist_predators,3
2006,LO4,2500,LO4_2500,Ponerinae,Pachycondyla,crassinoda,Pachycondyla_crassinoda,Raid_hunting_predators,6
2006,LO4,3500,LO4_3500,Ectatomminae,Ectatomma,edentatum,Ectatomma_edentatum,Generalist_omnivores,10
2006,LO4,3500,LO4_3500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,17
2006,LO4,3500,LO4_3500,Formicinae,Camponotus,femoratus,Camponotus_femoratus,Arboreal_omnivores,8
2006,LO4,3500,LO4_3500,Formicinae,Nylanderia,sp_01,Nylanderia_sp_01,Generalist_omnivores,4
2006,LO4,3500,LO4_3500,Myrmicinae,Carebara,escherichi,Carebara_escherichi,Ground_dwelling_omnivores,1
2006,LO4,3500,LO4_3500,Myrmicinae,Carebara,urichi,Carebara_urichi,Ground_dwelling_omnivores,1
2006,LO4,3500,LO4_3500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,2
2006,LO4,3500,LO4_3500,Myrmicinae,Crematogaster,flavomicrops,Crematogaster_flavomicrops,Generalist_omnivores,1
2006,LO4,3500,LO4_3500,Myrmicinae,Crematogaster,limata,Crematogaster_limata,Arboreal_omnivores,2
2006,LO4,3500,LO4_3500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,37
2006,LO4,3500,LO4_3500,Myrmicinae,Cyphomyrmex,laevigatus,Cyphomyrmex_laevigatus,Cryptobiotic_attines,3
2006,LO4,3500,LO4_3500,Myrmicinae,Megalomyrmex,sp_04,Megalomyrmex_sp_04,Ground_dwelling_omnivores,1
2006,LO4,3500,LO4_3500,Myrmicinae,Monomorium,pharaonis,Monomorium_pharaonis,Generalist_omnivores,1
2006,LO4,3500,LO4_3500,Myrmicinae,Mycetomoellerius,ruthae,Mycetomoellerius_ruthae,Leaf_cutters,1
2006,LO4,3500,LO4_3500,Myrmicinae,Paratrachymyrmex,cornetzi,Paratrachymyrmex_cornetzi,Leaf_cutters,1
2006,LO4,3500,LO4_3500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,2
2006,LO4,3500,LO4_3500,Myrmicinae,Pheidole,cataractae,Pheidole_cataractae,Generalist_omnivores,9
2006,LO4,3500,LO4_3500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,5
2006,LO4,3500,LO4_3500,Myrmicinae,Pheidole,nitella,Pheidole_nitella,Generalist_omnivores,4
2006,LO4,3500,LO4_3500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,3
2006,LO4,3500,LO4_3500,Myrmicinae,Pheidole,sp_15,Pheidole_sp_15,Generalist_omnivores,1
2006,LO4,3500,LO4_3500,Myrmicinae,Pheidole,sp_24,Pheidole_sp_24,Generalist_omnivores,8
2006,LO4,3500,LO4_3500,Myrmicinae,Pheidole,sp_38,Pheidole_sp_38,Generalist_omnivores,1
2006,LO4,3500,LO4_3500,Myrmicinae,Pheidole,sp_50,Pheidole_sp_50,Generalist_omnivores,5
2006,LO4,3500,LO4_3500,Myrmicinae,Pheidole,sp_51,Pheidole_sp_51,Generalist_omnivores,1
2006,LO4,3500,LO4_3500,Myrmicinae,Pheidole,sp_55,Pheidole_sp_55,Generalist_omnivores,2
2006,LO4,3500,LO4_3500,Myrmicinae,Pheidole,tortulosa,Pheidole_tortulosa,Generalist_omnivores,1
2006,LO4,3500,LO4_3500,Myrmicinae,Solenopsis,castor,Solenopsis_castor,Ground_dwelling_omnivores,2
2006,LO4,3500,LO4_3500,Myrmicinae,Solenopsis,geminata,Solenopsis_geminata,Ground_dwelling_omnivores,1
2006,LO4,3500,LO4_3500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,1
2006,LO4,3500,LO4_3500,Myrmicinae,Strumigenys,trinidadensis,Strumigenys_trinidadensis,Ground_dwelling_specialist_predators,1
2006,LO4,3500,LO4_3500,Ponerinae,Hypoponera,sp_05,Hypoponera_sp_05,Ground_dwelling_generalist_predators,1
2006,LO4,3500,LO4_3500,Ponerinae,Mayaponera,constricta,Mayaponera_constricta,Ground_dwelling_generalist_predators,2
2006,LO4,3500,LO4_3500,Ponerinae,Pachycondyla,crassinoda,Pachycondyla_crassinoda,Raid_hunting_predators,1
2006,LO4,4500,LO4_4500,Dolichoderinae,Dolichoderus,bispinosus,Dolichoderus_bispinosus,Arboreal_omnivores,1
2006,LO4,4500,LO4_4500,Dorylinae,Eciton,rapax,Eciton_rapax,Raid_hunting_predators,2
2006,LO4,4500,LO4_4500,Dorylinae,Neivamyrmex,gibbatus,Neivamyrmex_gibbatus,Raid_hunting_predators,2
2006,LO4,4500,LO4_4500,Ectatomminae,Ectatomma,edentatum,Ectatomma_edentatum,Generalist_omnivores,3
2006,LO4,4500,LO4_4500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,1
2006,LO4,4500,LO4_4500,Ectatomminae,Gnamptogenys,tortuolosa,Gnamptogenys_tortuolosa,Ground_dwelling_generalist_predators,1
2006,LO4,4500,LO4_4500,Formicinae,Nylanderia,sp_01,Nylanderia_sp_01,Generalist_omnivores,4
2006,LO4,4500,LO4_4500,Myrmicinae,Apterostigma,sp_04,Apterostigma_sp_04,Cryptobiotic_attines,1
2006,LO4,4500,LO4_4500,Myrmicinae,Apterostigma,urichii,Apterostigma_urichii,Cryptobiotic_attines,1
2006,LO4,4500,LO4_4500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,31
2006,LO4,4500,LO4_4500,Myrmicinae,Cyphomyrmex,peltatus,Cyphomyrmex_peltatus,Cryptobiotic_attines,1
2006,LO4,4500,LO4_4500,Myrmicinae,Paratrachymyrmex,sp_04,Paratrachymyrmex_sp_04,Leaf_cutters,1
2006,LO4,4500,LO4_4500,Myrmicinae,Paratrachymyrmex,sp_08,Paratrachymyrmex_sp_08,Leaf_cutters,1
2006,LO4,4500,LO4_4500,Myrmicinae,Pheidole,cataractae,Pheidole_cataractae,Generalist_omnivores,2
2006,LO4,4500,LO4_4500,Myrmicinae,Pheidole,fracticeps,Pheidole_fracticeps,Generalist_omnivores,9
2006,LO4,4500,LO4_4500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,4
2006,LO4,4500,LO4_4500,Myrmicinae,Pheidole,nitella,Pheidole_nitella,Generalist_omnivores,1
2006,LO4,4500,LO4_4500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,1
2006,LO4,4500,LO4_4500,Myrmicinae,Pheidole,sp_02,Pheidole_sp_02,Generalist_omnivores,4
2006,LO4,4500,LO4_4500,Myrmicinae,Pheidole,sp_11,Pheidole_sp_11,Generalist_omnivores,2
2006,LO4,4500,LO4_4500,Myrmicinae,Pheidole,sp_19,Pheidole_sp_19,Generalist_omnivores,1
2006,LO4,4500,LO4_4500,Myrmicinae,Pheidole,sp_24,Pheidole_sp_24,Generalist_omnivores,3
2006,LO4,4500,LO4_4500,Myrmicinae,Pheidole,sp_38,Pheidole_sp_38,Generalist_omnivores,4
2006,LO4,4500,LO4_4500,Myrmicinae,Pheidole,tortulosa,Pheidole_tortulosa,Generalist_omnivores,1
2006,LO4,4500,LO4_4500,Myrmicinae,Solenopsis,brevicornis,Solenopsis_brevicornis,Ground_dwelling_omnivores,2
2006,LO4,4500,LO4_4500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,2
2006,LO4,4500,LO4_4500,Ponerinae,Mayaponera,constricta,Mayaponera_constricta,Ground_dwelling_generalist_predators,1
2006,LO4,4500,LO4_4500,Ponerinae,Odontomachus,haematodus,Odontomachus_haematodus,Ground_dwelling_generalist_predators,1
2006,LO4,4500,LO4_4500,Ponerinae,Pachycondyla,harpax,Pachycondyla_harpax,Ground_dwelling_generalist_predators,1
2006,LO5,500,LO5_0500,Dorylinae,Labidus,praedator,Labidus_praedator,Raid_hunting_predators,81
2006,LO5,500,LO5_0500,Dorylinae,Nomamyrmex,esenbeckii,Nomamyrmex_esenbeckii,Raid_hunting_predators,1
2006,LO5,500,LO5_0500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,1
2006,LO5,500,LO5_0500,Formicinae,Camponotus,femoratus,Camponotus_femoratus,Arboreal_omnivores,2
2006,LO5,500,LO5_0500,Formicinae,Camponotus,rapax,Camponotus_rapax,Generalist_omnivores,73
2006,LO5,500,LO5_0500,Formicinae,Gigantiops,destructor,Gigantiops_destructor,Ground_dwelling_generalist_predators,1
2006,LO5,500,LO5_0500,Formicinae,Nylanderia,guatemalensis,Nylanderia_guatemalensis,Generalist_omnivores,1
2006,LO5,500,LO5_0500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,47
2006,LO5,500,LO5_0500,Myrmicinae,Cyphomyrmex,sp_01,Cyphomyrmex_sp_01,Cryptobiotic_attines,1
2006,LO5,500,LO5_0500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,1
2006,LO5,500,LO5_0500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,1
2006,LO5,500,LO5_0500,Myrmicinae,Pheidole,fracticeps,Pheidole_fracticeps,Generalist_omnivores,1
2006,LO5,500,LO5_0500,Myrmicinae,Pheidole,sp_19,Pheidole_sp_19,Generalist_omnivores,2
2006,LO5,500,LO5_0500,Myrmicinae,Pheidole,sp_25,Pheidole_sp_25,Generalist_omnivores,3
2006,LO5,500,LO5_0500,Myrmicinae,Pheidole,sp_26,Pheidole_sp_26,Generalist_omnivores,8
2006,LO5,500,LO5_0500,Myrmicinae,Pheidole,sp_38,Pheidole_sp_38,Generalist_omnivores,3
2006,LO5,500,LO5_0500,Myrmicinae,Pheidole,sp_43,Pheidole_sp_43,Generalist_omnivores,1
2006,LO5,500,LO5_0500,Myrmicinae,Pheidole,sp_45,Pheidole_sp_45,Generalist_omnivores,10
2006,LO5,500,LO5_0500,Myrmicinae,Pheidole,sp_51,Pheidole_sp_51,Generalist_omnivores,2
2006,LO5,500,LO5_0500,Myrmicinae,Pheidole,sp_54,Pheidole_sp_54,Generalist_omnivores,1
2006,LO5,500,LO5_0500,Myrmicinae,Procryptocerus,marginatus,Procryptocerus_marginatus,Arboreal_omnivores,1
2006,LO5,500,LO5_0500,Myrmicinae,Solenopsis,geminata,Solenopsis_geminata,Ground_dwelling_omnivores,4
2006,LO5,500,LO5_0500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,1
2006,LO5,500,LO5_0500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,2
2006,LO5,500,LO5_0500,Ponerinae,Leptogenys,gaigei,Leptogenys_gaigei,Raid_hunting_predators,1
2006,LO5,500,LO5_0500,Ponerinae,Mayaponera,constricta,Mayaponera_constricta,Ground_dwelling_generalist_predators,2
2006,LO5,500,LO5_0500,Ponerinae,Neoponera,apicalis,Neoponera_apicalis,Ground_dwelling_generalist_predators,1
2006,LO5,500,LO5_0500,Ponerinae,Odontomachus,scalptus,Odontomachus_scalptus,Ground_dwelling_generalist_predators,2
2006,LO5,1500,LO5_1500,Dolichoderinae,Dolichoderus,lutosus,Dolichoderus_lutosus,Arboreal_omnivores,1
2006,LO5,1500,LO5_1500,Dorylinae,Eciton,dulcius,Eciton_dulcius,Raid_hunting_predators,1
2006,LO5,1500,LO5_1500,Dorylinae,Labidus,coecus,Labidus_coecus,Raid_hunting_predators,31
2006,LO5,1500,LO5_1500,Dorylinae,Labidus,mars,Labidus_mars,Raid_hunting_predators,1
2006,LO5,1500,LO5_1500,Dorylinae,Labidus,praedator,Labidus_praedator,Raid_hunting_predators,56
2006,LO5,1500,LO5_1500,Dorylinae,Nomamyrmex,esenbeckii,Nomamyrmex_esenbeckii,Raid_hunting_predators,12
2006,LO5,1500,LO5_1500,Ectatomminae,Ectatomma,edentatum,Ectatomma_edentatum,Generalist_omnivores,2
2006,LO5,1500,LO5_1500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,1
2006,LO5,1500,LO5_1500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,2
2006,LO5,1500,LO5_1500,Formicinae,Camponotus,fastigatus,Camponotus_fastigatus,Arboreal_omnivores,19
2006,LO5,1500,LO5_1500,Formicinae,Nylanderia,sp_01,Nylanderia_sp_01,Generalist_omnivores,1
2006,LO5,1500,LO5_1500,Myrmicinae,Blepharidatta,brasiliensis,Blepharidatta_brasiliensis,Generalist_omnivores,1
2006,LO5,1500,LO5_1500,Myrmicinae,Cephalotes,maculatus,Cephalotes_maculatus,Arboreal_omnivores,1
2006,LO5,1500,LO5_1500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,28
2006,LO5,1500,LO5_1500,Myrmicinae,Megalomyrmex,balzani,Megalomyrmex_balzani,Ground_dwelling_omnivores,1
2006,LO5,1500,LO5_1500,Myrmicinae,Mycetomoellerius,ruthae,Mycetomoellerius_ruthae,Leaf_cutters,2
2006,LO5,1500,LO5_1500,Myrmicinae,Ochetomyrmex,semipolitus,Ochetomyrmex_semipolitus,Ground_dwelling_omnivores,3
2006,LO5,1500,LO5_1500,Myrmicinae,Paratrachymyrmex,opulentus,Paratrachymyrmex_opulentus,Leaf_cutters,1
2006,LO5,1500,LO5_1500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,5
2006,LO5,1500,LO5_1500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,3
2006,LO5,1500,LO5_1500,Myrmicinae,Pheidole,fracticeps,Pheidole_fracticeps,Generalist_omnivores,1
2006,LO5,1500,LO5_1500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,2
2006,LO5,1500,LO5_1500,Myrmicinae,Pheidole,nitella,Pheidole_nitella,Generalist_omnivores,1
2006,LO5,1500,LO5_1500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,5
2006,LO5,1500,LO5_1500,Myrmicinae,Pheidole,sp_02,Pheidole_sp_02,Generalist_omnivores,1
2006,LO5,1500,LO5_1500,Myrmicinae,Pheidole,sp_11,Pheidole_sp_11,Generalist_omnivores,1
2006,LO5,1500,LO5_1500,Myrmicinae,Pheidole,sp_31,Pheidole_sp_31,Generalist_omnivores,2
2006,LO5,1500,LO5_1500,Myrmicinae,Pheidole,sp_44,Pheidole_sp_44,Generalist_omnivores,2
2006,LO5,1500,LO5_1500,Myrmicinae,Pheidole,sp_47,Pheidole_sp_47,Generalist_omnivores,1
2006,LO5,1500,LO5_1500,Myrmicinae,Pheidole,sp_55,Pheidole_sp_55,Generalist_omnivores,7
2006,LO5,1500,LO5_1500,Myrmicinae,Rogeria,alzatei,Rogeria_alzatei,Ground_dwelling_omnivores,1
2006,LO5,1500,LO5_1500,Myrmicinae,Solenopsis,castor,Solenopsis_castor,Ground_dwelling_omnivores,6
2006,LO5,1500,LO5_1500,Myrmicinae,Strumigenys,sp_02,Strumigenys_sp_02,Ground_dwelling_specialist_predators,1
2006,LO5,1500,LO5_1500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,4
2006,LO5,1500,LO5_1500,Ponerinae,Mayaponera,arhuaca,Mayaponera_arhuaca,Ground_dwelling_generalist_predators,1
2006,LO5,2500,LO5_2500,Dorylinae,Labidus,coecus,Labidus_coecus,Raid_hunting_predators,1
2006,LO5,2500,LO5_2500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,9
2006,LO5,2500,LO5_2500,Formicinae,Camponotus,fastigatus,Camponotus_fastigatus,Arboreal_omnivores,2
2006,LO5,2500,LO5_2500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,5
2006,LO5,2500,LO5_2500,Myrmicinae,Crematogaster,limata,Crematogaster_limata,Arboreal_omnivores,1
2006,LO5,2500,LO5_2500,Myrmicinae,Crematogaster,sotobosque,Crematogaster_sotobosque,Generalist_omnivores,2
2006,LO5,2500,LO5_2500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,7
2006,LO5,2500,LO5_2500,Myrmicinae,Mycetomoellerius,farinosus,Mycetomoellerius_farinosus,Leaf_cutters,1
2006,LO5,2500,LO5_2500,Myrmicinae,Ochetomyrmex,semipolitus,Ochetomyrmex_semipolitus,Ground_dwelling_omnivores,3
2006,LO5,2500,LO5_2500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,1
2006,LO5,2500,LO5_2500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,1
2006,LO5,2500,LO5_2500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,2
2006,LO5,2500,LO5_2500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,4
2006,LO5,2500,LO5_2500,Myrmicinae,Pheidole,sp_02,Pheidole_sp_02,Generalist_omnivores,1
2006,LO5,2500,LO5_2500,Myrmicinae,Pheidole,sp_05,Pheidole_sp_05,Generalist_omnivores,1
2006,LO5,2500,LO5_2500,Myrmicinae,Pheidole,sp_17,Pheidole_sp_17,Generalist_omnivores,7
2006,LO5,2500,LO5_2500,Myrmicinae,Pheidole,sp_24,Pheidole_sp_24,Generalist_omnivores,2
2006,LO5,2500,LO5_2500,Myrmicinae,Pheidole,sp_38,Pheidole_sp_38,Generalist_omnivores,2
2006,LO5,2500,LO5_2500,Myrmicinae,Pheidole,sp_44,Pheidole_sp_44,Generalist_omnivores,5
2006,LO5,2500,LO5_2500,Myrmicinae,Pheidole,sp_55,Pheidole_sp_55,Generalist_omnivores,48
2006,LO5,2500,LO5_2500,Myrmicinae,Solenopsis,castor,Solenopsis_castor,Ground_dwelling_omnivores,5
2006,LO5,2500,LO5_2500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,8
2006,LO5,2500,LO5_2500,Ponerinae,Anochetus,diegensis,Anochetus_diegensis,Ground_dwelling_generalist_predators,1
2006,LO5,2500,LO5_2500,Ponerinae,Hypoponera,sp_02,Hypoponera_sp_02,Ground_dwelling_generalist_predators,1
2006,LO5,2500,LO5_2500,Ponerinae,Odontomachus,caelatus,Odontomachus_caelatus,Ground_dwelling_generalist_predators,7
2006,LO5,2500,LO5_2500,Ponerinae,Pachycondyla,crassinoda,Pachycondyla_crassinoda,Raid_hunting_predators,1
2006,LO5,2500,LO5_2500,Ponerinae,Pachycondyla,harpax,Pachycondyla_harpax,Ground_dwelling_generalist_predators,1
2006,LO5,3500,LO5_3500,Dolichoderinae,Azteca,sp_01,Azteca_sp_01,Arboreal_omnivores,1
2006,LO5,3500,LO5_3500,Dorylinae,Labidus,praedator,Labidus_praedator,Raid_hunting_predators,281
2006,LO5,3500,LO5_3500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,2
2006,LO5,3500,LO5_3500,Ectatomminae,Holcoponera,moelleri,Holcoponera_moelleri,Ground_dwelling_generalist_predators,20
2006,LO5,3500,LO5_3500,Formicinae,Camponotus,atriceps,Camponotus_atriceps,Arboreal_omnivores,1
2006,LO5,3500,LO5_3500,Formicinae,Nylanderia,sp_01,Nylanderia_sp_01,Generalist_omnivores,1
2006,LO5,3500,LO5_3500,Myrmicinae,Crematogaster,erecta,Crematogaster_erecta,Generalist_omnivores,1
2006,LO5,3500,LO5_3500,Myrmicinae,Crematogaster,flavosensitiva,Crematogaster_flavosensitiva,Generalist_omnivores,1
2006,LO5,3500,LO5_3500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,91
2006,LO5,3500,LO5_3500,Myrmicinae,Cyphomyrmex,peltatus,Cyphomyrmex_peltatus,Cryptobiotic_attines,1
2006,LO5,3500,LO5_3500,Myrmicinae,Paratrachymyrmex,sp_04,Paratrachymyrmex_sp_04,Leaf_cutters,2
2006,LO5,3500,LO5_3500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,2
2006,LO5,3500,LO5_3500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,31
2006,LO5,3500,LO5_3500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,2
2006,LO5,3500,LO5_3500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,9
2006,LO5,3500,LO5_3500,Myrmicinae,Pheidole,sp_02,Pheidole_sp_02,Generalist_omnivores,2
2006,LO5,3500,LO5_3500,Myrmicinae,Pheidole,sp_05,Pheidole_sp_05,Generalist_omnivores,1
2006,LO5,3500,LO5_3500,Myrmicinae,Pheidole,sp_15,Pheidole_sp_15,Generalist_omnivores,24
2006,LO5,3500,LO5_3500,Myrmicinae,Pheidole,sp_31,Pheidole_sp_31,Generalist_omnivores,8
2006,LO5,3500,LO5_3500,Myrmicinae,Pheidole,sp_54,Pheidole_sp_54,Generalist_omnivores,1
2006,LO5,3500,LO5_3500,Myrmicinae,Pheidole,sp_55,Pheidole_sp_55,Generalist_omnivores,1
2006,LO5,3500,LO5_3500,Myrmicinae,Pheidole,tortulosa,Pheidole_tortulosa,Generalist_omnivores,1
2006,LO5,3500,LO5_3500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,2
2006,LO5,3500,LO5_3500,Ponerinae,Hypoponera,sp_04,Hypoponera_sp_04,Ground_dwelling_generalist_predators,3
2006,LO5,3500,LO5_3500,Ponerinae,Pachycondyla,crassinoda,Pachycondyla_crassinoda,Raid_hunting_predators,2
2006,LO5,4500,LO5_4500,Dolichoderinae,Dolichoderus,lutosus,Dolichoderus_lutosus,Arboreal_omnivores,1
2006,LO5,4500,LO5_4500,Ectatomminae,Ectatomma,edentatum,Ectatomma_edentatum,Generalist_omnivores,2
2006,LO5,4500,LO5_4500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,3
2006,LO5,4500,LO5_4500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,1
2006,LO5,4500,LO5_4500,Formicinae,Camponotus,atriceps,Camponotus_atriceps,Arboreal_omnivores,1
2006,LO5,4500,LO5_4500,Formicinae,Camponotus,rapax,Camponotus_rapax,Generalist_omnivores,21
2006,LO5,4500,LO5_4500,Formicinae,Nylanderia,guatemalensis,Nylanderia_guatemalensis,Generalist_omnivores,1
2006,LO5,4500,LO5_4500,Formicinae,Nylanderia,sp_01,Nylanderia_sp_01,Generalist_omnivores,1
2006,LO5,4500,LO5_4500,Myrmicinae,Crematogaster,sotobosque,Crematogaster_sotobosque,Generalist_omnivores,11
2006,LO5,4500,LO5_4500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,3
2006,LO5,4500,LO5_4500,Myrmicinae,Cyphomyrmex,peltatus,Cyphomyrmex_peltatus,Cryptobiotic_attines,1
2006,LO5,4500,LO5_4500,Myrmicinae,Megalomyrmex,balzani,Megalomyrmex_balzani,Ground_dwelling_omnivores,1
2006,LO5,4500,LO5_4500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,3
2006,LO5,4500,LO5_4500,Myrmicinae,Paratrachymyrmex,sp_11,Paratrachymyrmex_sp_11,Leaf_cutters,1
2006,LO5,4500,LO5_4500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,159
2006,LO5,4500,LO5_4500,Myrmicinae,Pheidole,fracticeps,Pheidole_fracticeps,Generalist_omnivores,1
2006,LO5,4500,LO5_4500,Myrmicinae,Pheidole,nitella,Pheidole_nitella,Generalist_omnivores,4
